relatedItem_collection,name,nameType,nameRelator,name_authority,name_authority_identifier,name 2,nameRelator 2,nameType 2,name_authority 2,name_authority_identifier 2,keyDate_start,keyDate_end,dateQualifier,dateCreated,abstract,abstract 2,item - featured,identifier_clio,identifier_omeka,typeOfResource,language,location_url_ObjectInContext,physicalLocation,physicalLocation_authority,shelfLocator,sublocation,note,note 2,note 3,note_filename,digitalOrigin,extent,form,form_authority,form_authority_identifier,form_originalFormat,form_originalFormat 1,place,place_authority,place_authority_identifier,relatedItem_Project,projectURL,note_ownership,publisher,languageOfCataloging,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_topic 3,subject_topic_authority 3,subject_topic_authority_identifier 3,subject_topic 4,subject_topic_authority 4,subject_topic_authority_identifier 4,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name 2,subject_name_authority 2,subject_name_authority_identifier 2,subject_title,subject_title_authority,subject_title_authority_identifier,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,item - public,title_nonsort,title,partName,identifier_title,title2_nonsort,title2,title2_type
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2528,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.15,  Box:  140",,"Original filename: rbml_realia_m24.15.tif
",,,rbml_realia_m24.15,reformatted digital,"7""x6""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmf_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2527,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.14,  Box:  139",,"Original filename: rbml_realia_m24.14.tif
",,,rbml_realia_m24.14,reformatted digital,"8"" x 5""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmg_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,0,,2526,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.13,  Box:  137",,"Original filename: rbml_realia_m24.13.tif
",,,rbml_realia_m24.13,reformatted digital,"7.5"" x 5""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmh_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2525,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.12,  Box:  138",,"Original filename: rbml_realia_m24.12.tif
",,,rbml_realia_m24.12,reformatted digital,"9"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmi_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2524,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.11,  Box:  136",,"Original filename: rbml_realia_m24.11.tif
",,,rbml_realia_m24.11,reformatted digital,"9.5"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmj_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2523,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.10,  Box:  135",,"Original filename: rbml_realia_m24.10.tif
",,,rbml_realia_m24.10,reformatted digital,"10"" x 8""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmk_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2522,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.09,  Box:  134",,"Original filename: rbml_realia_m24.09.tif
",,,rbml_realia_m24.09,reformatted digital,"9.5"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mml_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2521,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.08,  Box:  133",,,,,rbml_realia_m24.08,reformatted digital,"9"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmm_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2520,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery2,NNC-RB,marcorg,"DM number: M24.07,  Box:  132",,,,,rbml_realia_m24.07,reformatted digital,"9"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmn_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2519,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.06,  Box:  131",,,,,rbml_realia_m24.06,reformatted digital,"9"" x 7.5""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmo_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2518,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.05,  Box:  130",,,,,rbml_realia_m24.05,reformatted digital,"9"" x 7.5""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_czf_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2517,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.04,  Box:  129",,,,,rbml_realia_m24.04,reformatted digital,"8.5"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmq_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2516,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.03,  Box:  128",,,,,rbml_realia_m24.03,reformatted digital,"7""x6""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmr_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2515,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.02,  Box:  127",,,,,rbml_realia_m24.02,reformatted digital,"8"" x 6""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mms_000,,,
Dramatic Museum Realia,,,,,,,,,,,1800,1899,approximate,1800-1899,Clay mold for papier mache carnival mask.,Carlebach dates in 19th century but a later date is more appropriate,1,,2514,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M24.01,  Box:  126",,,,,rbml_realia_m24.01,reformatted digital,"9"" x 7""",objects,aat,,clay,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, George P. Edgar through Carlebach, 1960",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,"Models (Clay, plaster, etc.)",fast,http://id.worldcat.org/fast/1024381,,,,,,,,,,,,,,,,,,,,,,,,,1800-1899,1,,Carnival Mask Mold,,dramaticmuseum_mmt_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Carved wood mask of animal with fierce expression. Carlebach describes it as human face with animal teeth, in painted lacquer, black, red and white. Teeth are of bone  inserted in open mouth",,1,,2513,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M20.01,  Box:  121",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m20.01,reformatted digital,"9.5"" x 7.625""",objects,aat,,wood,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"gift, Stanley Marcus through Carlebach, 1955",,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask,,dramaticmuseum_cma_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Tin plate mask with green stone eyes; showing a Mexican Indian (Aztec?) with loop earring.One feather is detached.,,1,,2512,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M14.02,  Box:  64",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m14.02,reformatted digital,"13"" x 6.5""",objects,aat,,tin,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,Indians of Mexico,fast,http://id.worldcat.org/fast/969510,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask,,dramaticmuseum_cmb_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Tin plate mask with green stone eyes; showing a Mexican Indian (Aztec?) with loop earring and ring in nose. ,,1,,2511,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M14.01,  Box:  64",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m14.01,reformatted digital,"14.625"" x 8.25""",objects,aat,,tin,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,Indians of Mexico,fast,http://id.worldcat.org/fast/969510,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask,,dramaticmuseum_cmc_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Carved wood mask of animal with tongue hanging out and a ferocious expression. Whiskers are of straw. Probably a miniature. Colors: yellow, red, green, black",,1,,2510,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M13.01,  Box:  119",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m13.01,reformatted digital,"5.125"" x 3.625""",objects,aat,,wood,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,Miniature objects,fast, http://id.worldcat.org/fast/1022722,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask (miniature Or For A Child),,dramaticmuseum_cmg_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Carved wood mask of man, quite primitive in technique and execution. Not of high quality. Eyes are painted with black lines below slits",,1,,2509,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M12.02,  Box:  113",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m12.02,reformatted digital,"7.75"" x 5.625""",objects,aat,,wood,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask,,dramaticmuseum_cmd_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Old Mexican canival mask probably meant to be anthropomorphic animal/man from a legend; perhaps Indian mask. Colors: red, white and black",,1,,2508,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_mexico/gallery1,NNC-RB,marcorg,"DM number: M12.01,  Box:  114",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m12.01,reformatted digital,"8.625"" x 7""",objects,aat,,wood,Masks (costume),Mexico,naf,http://id.loc.gov/authorities/names/n81013960,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Carnival masks,fast,http://id.worldcat.org/fast/847674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Carnival Mask,,dramaticmuseum_cme_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,Cast of wood original,,1,,2507,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_liberia/gallery,NNC-RB,marcorg,"DM number: M90.040,  Box:  178",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m90.04,reformatted digital,"9.75"" x 7""",objects,aat,,plaster,Masks (costume),Liberia,naf,http://id.loc.gov/authorities/names/n79060233,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,"purchase, University Museum, Philadelphia",,eng,Masks,fast,http://id.worldcat.org/fast/1011082,Ceremonial objects,fast,http://id.worldcat.org/fast/851409,,,,,,,Poro (Society),naf,http://id.loc.gov/authorities/names/n82088800,,,,,,,,,,,,,,,,,1,,Modern Cast Of Ceremonial Mask Of Poro Secret Society,,dramaticmuseum_mcm_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Flesh-colored mask of the fisherman with lips apart (slightly crooked) and showing upper teeth only; with high forehead. The Expression is rather neutral. This mask was used in ""Hagoromo"" (""Celestial Raiment"")",,1,,2506,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_japan/gallery3,NNC-RB,marcorg,"DM number: M7.01,  Box:  105",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m7.01,reformatted digital,"8.25"" x 5.375""",objects,aat,,wood,Masks (costume),Japan,naf,http://id.loc.gov/authorities/names/n78089021,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Masks,fast,http://id.worldcat.org/fast/1011082,Nō,fast,http://id.worldcat.org/fast/1042524,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Noh Mask Of Adult Male (hakuryo, The Fisherman In ""hagoromo"")",,dramaticmuseum_nmh_000,,,
Dramatic Museum Realia,,,,,,,,,,,1700,1966,inferred,between 1700 and 1966,"Mask of plaster-like material over cloth, painted red, blue and green. Bird-like being with a comb and beak (round object held in beak); has fierce expression","Dr. Wells believes that this is one of 41 masks acquired from Orientalia, New York, 1936. Much closer to Karura type than to Tibetan or Chinese masks",1,,2505,three dimensional object,,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/realia/masks_japan/gallery3,NNC-RB,marcorg,"DM number: M11.01,  Box:  112",,,,Date range based on the date range ([18th c.]-1966) of the Dramatic Museum Realia collection,rbml_realia_m11.01,reformatted digital,"15.625"" x 22.5""",objects,aat,,composition,Masks (costume),Japan,naf,http://id.loc.gov/authorities/names/n78089021,Dramatic Museum Realia,http://www.columbia.edu/cgi-bin/cul/resolve?clio8556788,,,eng,Gigaku masks,fast,http://id.worldcat.org/fast/942679,Birds,fast,http://id.worldcat.org/fast/832970,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Gigaku Mask Of Sacred Bird (karura),,dramaticmuseum_gmb_000,,,
