_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,omeka_identifier-1:omeka_identifier_value,clio_identifier-1:clio_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_term.authority,name-3:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri,location-1:location_term.value,location-1:location_sublocation,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,note-1:note_value,note-1:note_type,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,language-1:language_term.authority,language-1:language_term.uri,language-1:language_term.value,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,note-6:note_value,note-6:note_type,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,relatedItem_Project,projectURL,place_of_origin-1:place_of_origin_value,place_authority_identifier,publisher-1:publisher_value,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.name_type,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-6:subject_name_term.value,subject_name-6:subject_name_term.name_type,subject_name-6:subject_name_term.authority,subject_name-6:subject_name_term.uri,subject_name-7:subject_name_term.value,subject_name-7:subject_name_term.name_type,subject_name-7:subject_name_term.authority,subject_name-7:subject_name_term.uri,subject_name-8:subject_name_term.value,subject_name-8:subject_name_term.name_type,subject_name-8:subject_name_term.authority,subject_name-8:subject_name_term.uri,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.authority,subject_title-1:subject_title_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
item,,music_at_columbia,,,,,Varsity Show (Columbia University) (1920),conference,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,,,,,,,,,,,,,,,,,1920,,,1920,Program for 1920 Varsity Show,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,,CP2 C722 1920a,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,theater programs,original_format,,,,text,still image,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,College musicals,fast,http://id.worldcat.org/fast/1199201,,,,Varsity Show (Columbia University),conference,naf,http://id.loc.gov/authorities/names/no2010194980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'Fly With Me', 1920 Columbia Varsity Show",musicatcolumbia_ios
asset,musicatcolumbia_ios,music_at_columbia,,,omeka_6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/hammerstein--hart--and-rogers,,110118078.tif,filename,110118078.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover of Program,musicatcolumbia_ios_099
asset,musicatcolumbia_fbw,music_at_columbia,,,omeka_7029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/bela-bartok-memorial,,Bartok Memorial page 1.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,musicatcolumbia_fbw_099
item,,music_at_columbia,Edward MacDowell Papers,http://id.library.columbia.edu/term/fe7fb4ec-c8fd-4a4d-8cba-52424454d24a,,,Tiffany and Company,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n80118439,,,,,,,,,,,,,,,1904-05,,inferred,May 1904,"Sterling silver Tiffany & Co. cup presented to Edward A. MacDowell on May 14, 1904. Creation date inferred from date inscribed on cup.",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,objects,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm007159,,,,,,,,,three dimensional object,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"MacDowell, Edward, 1860-1908",personal,naf,http://id.loc.gov/authorities/names/n50053369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver Presentation Cup,musicatcolumbia_irs
asset,musicatcolumbia_irs,music_at_columbia,,,omeka_6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/online-catalog/mm-introduction,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/epilogue/presentation-cup,110118172.tif,filename,110118172.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Front View; Dedication,musicatcolumbia_irs_001
item,,music_at_columbia,,,,,"Winter, Damon",personal,marcrelator,http://id.loc.gov/vocabulary/relators/pht,Photographer,,,,,,,,,,,,,,,,,1996-10-19,,,"October 19, 1996",,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,Piano quartets,fast,http://id.worldcat.org/fast/1063459,,,,"Fauré, Gabriel, 1845-1924",personal,naf,http://id.loc.gov/authorities/names/n81018450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Music Centennial Concert: ""Music at Columbia Today""",musicatcolumbia_itx
asset,musicatcolumbia_itx,music_at_columbia,,,omeka_7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/the-centennial-celebrations/centennial-festivities,,Music Centennial Piano Quartet.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Music Centennial Concert: ""Music at Columbia Today""",musicatcolumbia_itx_000
item,,music_at_columbia,,,,,"Mason, Daniel Gregory, 1873-1953",personal,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Author,naf,http://id.loc.gov/authorities/names/n50043667,Columbia University,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Publisher,naf,http://id.loc.gov/authorities/names/n81024714,,,,,,,,1918-07,,,July 1918,"Article published in Columbia University Quarterly, XX/3 (July 1918)",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,,,,,,,,,,,Columbia University Quarterly XX/3,relatedItem,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,Music,fast,http://id.worldcat.org/fast/1030269,"Education, Higher",fast,http://id.worldcat.org/fast/903005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music as College Study,musicatcolumbia_ixb
asset,musicatcolumbia_ixb,music_at_columbia,,,omeka_6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/music-as-a-college-study,,110118160.tif,filename,110118160.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Page,musicatcolumbia_ixb_001
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Columbia University. Department of Music,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85082374,,,,,,,,,,,,,,,1946-08-14,,inferred,"August 14, 1946","Program for Opera Workshop dated August 14, 1946. Creation date inferred from date of workshop.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,Opera,fast,http://id.worldcat.org/fast/1046191,Workshops,fast,http://id.worldcat.org/fast/1180699,"Rhodes, Willard, 1901-1992",personal,naf,http://id.loc.gov/authorities/names/n82070826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The,Opera Workshop in Scenes from Operas,musicatcolumbia_ixr
asset,musicatcolumbia_ixr,music_at_columbia,,,omeka_6334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/opera-workshop,,110118019.tif,filename,110118019.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,musicatcolumbia_ixr_099
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,"Ihrig, Ruth",personal,marcrelator,http://id.loc.gov/vocabulary/relators/dte,Dedicatee,,,,,,,,,,,,,,,,,1947,1965,inferred,between 1947 and 1965,"This photograph of Henry Cowell is inscribed “to Ruth,” undoubtedly Ruth Ihrig, the Department of Music’s Administrator from 1947 to 1988. Creation date inferred from dates of Cowell's life (1897-1965) and those of Ruth Ihrig's employment at Columbia (1947-1988).",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,Portraits,Box 26,,,,,,,,,,reformatted digital,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,,,,,,,,,,"Cowell, Henry, 1897-1965",personal,naf,http://id.loc.gov/authorities/names/n50077514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photograph of Henry Cowell with Cat,musicatcolumbia_ixs
asset,musicatcolumbia_ixs,music_at_columbia,,,omeka_6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/composition/composers,,110118137.tif,filename,110118137.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photograph of Henry Cowell with Cat,musicatcolumbia_ixs_000
item,,music_at_columbia,,,,,"Winter, Damon",personal,marcrelator,http://id.loc.gov/vocabulary/relators/pht,Photographer,,,,,,,,,,,,,,,,,1996-10-19,,,"October 19, 1996",,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Anderson, Laurie, 1947-",personal,naf,http://id.loc.gov/authorities/names/n78045220,"Botstein, Leon",personal,naf,http://id.loc.gov/authorities/names/n87903357,"Allen, Geri",personal,naf,http://id.loc.gov/authorities/names/n91065932,"Gelb, Peter",personal,naf,http://id.loc.gov/authorities/names/no97021808,"Zuckerman, Eugenia",personal,naf,http://id.loc.gov/authorities/names/nb2010003168,"Reich, Steve, 1936-",personal,naf,http://id.loc.gov/authorities/names/n81022275,"Borda, Deborah",personal,naf,http://id.loc.gov/authorities/names/no2004041201,"Taruskin, Richard",personal,naf,http://id.loc.gov/authorities/names/n81100635,,,,,,,,"Music Centennial Symposium: ""Music after 2000""",musicatcolumbia_iye
asset,musicatcolumbia_iye,music_at_columbia,,,omeka_7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/the-centennial-celebrations/centennial-festivities,,Music Centennial Panel Discussion.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Music Centennial Symposium: ""Music after 2000""",musicatcolumbia_iye_000
asset,musicatcolumbia_bii,music_at_columbia,,,omeka_6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/concerts-and-festivals,,110118127.tif,filename,110118127.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 5,musicatcolumbia_bii_005
asset,musicatcolumbia_fbw,music_at_columbia,,,omeka_7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/bela-bartok-memorial,,Bartok Memorial page 7.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 6,musicatcolumbia_fbw_006
asset,musicatcolumbia_irs,music_at_columbia,,,omeka_6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118173.tif,filename,110118173.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Back View, Different Lighting; Names List, Beginning of Alphabet",musicatcolumbia_irs_003
asset,musicatcolumbia_fbw,music_at_columbia,,,omeka_7032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/bela-bartok-memorial,,Bartok Memorial page 4.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 3,musicatcolumbia_fbw_003
item,,music_at_columbia,Douglas Moore Papers,http://id.library.columbia.edu/term/bb8cee5e-d4b6-41e6-b75b-d28d18f09071,,,"Moore, Douglas, 1893-1969",personal,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85282698,,,,,,,,,,,,,,,1941,,inferred,circa 1941,Course Syllabus for Humanities MB1 RMB1. Typescript with manuscript notes. Creation date inferred from publication dates of texts listed on syllabus.,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,Box 21,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,Music,fast,http://id.worldcat.org/fast/1030269,"Education, Higher",fast,http://id.worldcat.org/fast/903005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humanities MB1 RMB1,musicatcolumbia_jju
asset,musicatcolumbia_jju,music_at_columbia,,,omeka_7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/music-humanities,,Moore Box 21 Humanities MB1.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Page,musicatcolumbia_jju_001
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Performers' Committee for Twentieth-Century Music,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n98023527,,,,,,,,,,,,,,,1969-04-16,,,"April 16, 1969","Bela Bartok Retrospective Concert Program April 16, 1969.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 129,Folder 6,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,still image,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,Concerts,fast,http://id.worldcat.org/fast/874069,,,,"Bartók, Béla, 1881-1945",personal,naf,http://id.loc.gov/authorities/names/n79109330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Performers' Committee for Twentieth-Century Music, Program for Béla Bartók Retrospective Concert, April 16, 1969",musicatcolumbia_jps
asset,musicatcolumbia_jps,music_at_columbia,,,omeka_6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/performers-committee,,110118135.tif,filename,110118135.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Performers' Committee for Twentieth-Century Music, Program for Béla Bartók Retrospective Concert, April 16, 1969",musicatcolumbia_jps_000
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118096.tif,filename,110118096.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 187,musicatcolumbia_exx_187
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118100.tif,filename,110118100.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 191,musicatcolumbia_exx_191
asset,musicatcolumbia_atv,music_at_columbia,,,omeka_7023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/beginnings/ludlow-gift,,Ludlow Gift page 1.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,musicatcolumbia_atv_001
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Columbia University. Department of Music,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85082374,"Dedel, Peter",personal,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Author,,,,,,,,,,1973-04-29,,,"April 29, 1973","Program for concert by Columbia University Orchestra, conducted by Howard Shanet, on April 29, 1973. Notes by Peter Dedel.",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 302,Folder 4,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,,,,,,,Columbia University Orchestra,corporate,naf,http://id.loc.gov/authorities/names/n93082435,"Shanet, Howard",personal,naf,http://id.loc.gov/authorities/names/n81097866,Aeolian Chamber Players,corporate,naf,http://id.loc.gov/authorities/names/n86861288,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia University Orchestra Program, April 29, 1973",musicatcolumbia_kcm
asset,musicatcolumbia_kcm,music_at_columbia,,,omeka_6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance-current/university-orchestra-and-barna,,110118118.tif,filename,110118118.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 3,musicatcolumbia_kcm_003
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Columbia University. Department of Music,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85082374,,,,,,,,,,,,,,,1975-04-15,,,"April 15, 1975","Program April 15, 1975",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 307,Folder 4,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,,,,,,,Barnard-Columbia Chorus,corporate,naf,http://id.loc.gov/authorities/names/no2009055182,Columbia University Orchestra,corporate,naf,http://id.loc.gov/authorities/names/n93082435,"Smith, Gregg",personal,naf,http://id.loc.gov/authorities/names/n81072609,"Shanet, Howard",personal,naf,http://id.loc.gov/authorities/names/n81097866,,,,,,,,,,,,,,,,,,,,,,,,"Barnard-Columbia Chorus, Program",musicatcolumbia_kco
asset,musicatcolumbia_kco,music_at_columbia,,,omeka_6435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118120.tif,filename,110118120.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,musicatcolumbia_kco_001
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,Columbia College Musical Society,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,,,,,,,,,,,,,,,,,1894,1895,,1894-95,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 238,Folder 5,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,Performances,fast,http://id.worldcat.org/fast/1353970,Vocal music,fast,http://id.worldcat.org/fast/1168379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banjo, Mandolin, and Glee Clubs, Musical Program",musicatcolumbia_khb
asset,musicatcolumbia_khb,music_at_columbia,,,omeka_6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118012.tif,filename,110118012.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page Spread,musicatcolumbia_khb_002
