partName,_identifiers-1,note-4:note_type,note-5:note_type,note-2:note_type,note-5:note_value,note-4:note_value,note-2:note_value,_project.string_key,relatedItem_project,form-2:form_term.uri,name-2:name_term.uri,form-2:form_term.value,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,title-1:title_sort_portion,location-1:location_term.uri,location-1:location_term.code,_digital_object_type.string_key,location-1:location_term.value,title-1:title_non_sort_portion,location-1:location_sublocation,collection-1:collection_term.uri,location-1:location_term.authority,_parent_digital_objects-1.identifier,subject_name-1:subject_name_term.uri,name-2:name_role-1.name_role_term.uri,digital_origin-1:digital_origin_value,subject_topic-1:subject_topic_term.uri,subject_title-1:subject_title_term.uri,subject_name-1:subject_name_term.value,clio_identifier-1:clio_identifier_value,name-2:name_role-1.name_role_term.value,subject_title-1:subject_title_term.value,subject_topic-1:subject_topic_term.value,type_of_resource-1:type_of_resource_value,omeka_identifier-1:omeka_identifier_value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,name-2:name_role-1.name_role_term.authority,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.authority,use_and_reproduction-1:use_and_reproduction_value,date_created_textual-1:date_created_textual_value,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1.subject_hierarchical_geographic_street_value,object_in_context_url-1:object_in_context_url_value,note-1:note_type,note-1:note_value,date_created-1:date_created_type
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880026.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7023. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9604, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Apr 1, 1909","Box 1, Folder 17B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880025.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7023. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9603, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Apr 1, 1909","Box 1, Folder 17A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880024.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6970. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9602, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Mar 1, 1909","Box 1, Folder 16B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880023.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6970. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9601, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Mar 1, 1909","Box 1, Folder 16A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880022.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 120th St. C-6919. Administration Bldg.", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9600, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Feb 1, 1909","Box 1, Folder 15B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880021.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 120th St. C-6919. Administration Bldg.", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9599, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Feb 1, 1909","Box 1, Folder 15A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880020.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6899. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9598, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jan 2, 1909","Box 1, Folder 14B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880019.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6899. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9597, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jan 2, 1909","Box 1, Folder 14A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880018.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6866. Adminstration Bldg. (from 120th), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9596, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Dec 1, 1908","Box 1, Folder 13B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880017.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6866. Adminstration Bldg. (from 120th), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9595, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Dec 1, 1908","Box 1, Folder 13A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880016.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6818. 120th St. and Broadway. Administration Bldg. (Looking west toward Claremont Ave), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9594, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 4, 1908","Box 1, Folder 12B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880015.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6818. 120th St. and Broadway. Administration Bldg. (Looking west toward Claremont Ave), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9593, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 4, 1908","Box 1, Folder 12A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880014.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6796, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9592, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 20, 1908","Box 1, Folder 11", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880013.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6756, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9591, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 5, 1908","Box 1, Folder 10B", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880012.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6756, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9590, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 5, 1908","Box 1, Folder 10A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880011.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6742, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9589, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Sep 21, 1908","Box 1, Folder 9B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880010.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6742, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9588, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Sep 21, 1908","Box 1, Folder 9A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880009.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Broadway and 120th St. C-6795. General view, looking north from 120 street", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9587, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 20, 1908","Box 1, Folder 8", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880008.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 120th St. C-6757, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9586, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 5, 1908","Box 1, Folder 7B", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880007.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 120th St. C-6757, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9585, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 5, 1908","Box 1, Folder 7A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880006.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 120th St. C-6743, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9584, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Sep 21, 1908","Box 1, Folder 6B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/foundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880005.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 120th St. C-6743, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9583, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Sep 21, 1908","Box 1, Folder 6A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880076.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,#3 Union Theological Seminary C-6849. Laying of the Cornerstone, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9582, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 17, 1908","Box 1, Folder 5A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880077.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,#4 Union Theological Seminary C-6850. Laying of the Cornerstone, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9581, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 17, 1908","Box 1, Folder 3", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/cornerstone,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880002.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,#5 Union Theological Seminary C-6851. Laying of the Cornerstone, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9580, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 17, 1908","Box 1, Folder 2", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/cornerstone,,,
