_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,note-1:note_value,note-1:note_type,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,object_in_context_url-1:object_in_context_url_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,type_of_resource-1:type_of_resource_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,extent-1:extent_value,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,location-1:location_term.value,location-1:location_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,digital_origin-1:digital_origin_value,abstract-1:abstract_value,restriction_on_access-1:restriction_on_access_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_uri,use_and_reproduction-1:use_and_reproduction_authority,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_key_date,date_created-1:date_created_end_value,date_created-1:date_created_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.uri,subject_topic-3:subject_topic_term.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_name-1:subject_name_term.name_value,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.name_value,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.name_value,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.name_value,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.name_type,name-1:name_term.value,name-1:name_term.uri,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_role-2.name_role_term.value,name-1:name_role-2.name_role_term.uri,name-1:name_role-2.name_role_term.authority,name-2:name_term.value,name-2:name_term.uri,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_role-1.name_role_term.value,name-2:name_role-1.name_role_term.uri,name-2:name_role-1.name_role_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,name-3:name_term.value,name-3:name_term.uri,name-3:name_term.authority,name-3:name_term.name_type,name-3:name_role-1.name_role_term.value,name-3:name_role-1.name_role_term.uri,name-3:name_role-1.name_role_term.authority,name-4:name_term.value,name-4:name_term.uri,name-4:name_term.authority,name-4:name_term.name_type,name-4:name_role-1.name_role_term.value,name-4:name_role-1.name_role_term.uri,name-4:name_role-1.name_role_term.authority,_publish_targets-1.string_key,_publish
naked_lunch,asset,naklun_rst_001,naklun_rst_000,,Page 4,,090069043.jpg,filename,,1059,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlperiodicals/nlperiodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_svh_000,,,"Olympia: a Monthly Review from Paris, Number Two",,,,4185447,,,periodicals,http://vocab.getty.edu/aat/300026657,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PN2 .O496 Folio,,,"Paris, France",Olympia Press,reformatted digital,Front cover includes a photo of Ian Sommerville and Brion Gysin with the Dream Machine,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1962,1962,TRUE,,,Hallucinations and illusions,http://id.worldcat.org/fast/950645,fast,Stroboscopes,http://id.worldcat.org/fast/1135535,fast,,,,,,,"Gysin, Brion",http://id.loc.gov/authorities/names/n79026860,naf,personal,"Sommerville, Ian",http://id.loc.gov/authorities/names/n82018038,naf,personal,,,,,,,,,"Olympia Press (Paris, France)",http://id.loc.gov/authorities/names/no95005331,naf,corporate,TRUE,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_svh_001,naklun_svh_000,,Front cover,,090069041.jpg,filename,,1058,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/dreammachine/burroughs-the-dream-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_zlp_000,,,"Chicago Review, Spring 1958",Ten San Francisco Poets,,,10905859,,,periodicals,http://vocab.getty.edu/aat/300026657,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1958g,,,Chicago,,reformatted digital,Issue title: Ten San Francisco Poets,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,Spring 1958,1958-03,TRUE,1958-05,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_zlp_001,naklun_zlp_000,,Front cover,,090069039.jpg,filename,,1057,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlperiodicals/nlperiodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_isr_000,,,Chicago Review: Autumn 1958,,,,10905857,,,periodicals,http://vocab.getty.edu/aat/300026657,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1958h,,,Chicago,,reformatted digital,"Autumn 1958 issue, focusing on Naked Lunch / William S. Burroughs",,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,Autumn 1958,1958-09,TRUE,1958-11,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_isr_001,naklun_isr_000,,Front cover,,090069034.jpg,filename,,1052,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlperiodicals/nlperiodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_ept_000,,,"Traveller's Companion: no. 76, Naked Lunch",,,,10785822,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1965g,,,"Paris, France",Olympia Press,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1959,1959,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_ept_001,naklun_ept_000,,Front cover,,090069038.jpg,filename,,1056,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_ept_002,naklun_ept_000,,Dust jacket front cover,,090069037.jpg,filename,,1055,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_uyx_000,,,Narcotic Agent,,,,13707281,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 J86 1953,,,New York,Ace Books,reformatted digital,Cover of book bound dos-à-dos with Junkie by William Lee (pseudonym for William S. Burroughs).,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1953,1953,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Helbrant, Maurice",http://id.loc.gov/authorities/names/n80103663,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_uyx_001,naklun_uyx_000,,Front cover,,090069036.jpg,filename,,1054,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_qfa_000,,,Junkie: Confessions of an Unredeemed Drug Addict,,,,13707281,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 J86 1953,,,New York,Ace Books,reformatted digital,Cover of book bound dos-à-dos with Narcotic Agent by Maurice Helbrant.,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1953,1953,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,,,,,,,"Junkie (Burroughs, William S.)",http://id.worldcat.org/fast/1395207,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_qfa_001,naklun_qfa_000,,Front cover,,090069035.jpg,filename,,1053,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_bxe_000,,,Naked Lunch,,,,351683,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1962,,,New York,Grove Press,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1962,1962,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_bxe_001,naklun_bxe_000,,Front cover,,090069033.jpg,filename,,1051,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_wbb_000,,,Big Table: 1,,,,201655,,,periodicals,http://vocab.getty.edu/aat/300026657,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,AP2 .B48,,,Chicago,,reformatted digital,Issue 1 (Spring 1959) of Big Table,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,Spring 1959,1959-03,TRUE,1959-05,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,,,,"Kerouac, Jack, 1922-1969",http://id.loc.gov/authorities/names/n80036674,naf,personal,"Dahlberg, Edward, 1900-1977",http://id.loc.gov/authorities/names/n50036488,naf,personal,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,"Corso, Gregory",http://id.loc.gov/authorities/names/n50016423,naf,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_wbb_001,naklun_wbb_000,,Front cover,,090069032.jpg,filename,,1050,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlperiodicals/nlperiodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_cwx_000,,,Doctor Benway : a passage from the Naked Lunch,,,,68485,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 D6,,,Santa Barbara,B. Morrow,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1979,1979,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_cwx_001,naklun_cwx_000,,Front cover,,090069031.jpg,filename,,1049,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlperiodicals/nlperiodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_byp_000,,,William Burroughs : Naked Lunch,,,,7171189,,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N32 1962h,,,New York,Grove Press,reformatted digital,Naked Lunch promotional prospectus; Front cover includes black and white image of William S. Burroughs; back cover has comments on Naked Lunch by various authors,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,"November 20, 1962",1962-11-20,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,,,,,,,,,,,,,"Ciardi, John, 1916-1986",http://id.loc.gov/authorities/names/n79058347,naf,personal,TRUE,Commentator for written text,http://id.loc.gov/vocabulary/relators/cwt,marcrelator,,,,"Mailer, Norman",http://id.loc.gov.authorities/names/n79084818,naf,personal,Commentator for written text,http://id.loc.gov/vocabulary/relators/cwt,marcrelator,,,,"Lowell, Robert, 1917-1977",http://id.loc.gov/authorities/names/n79023350,naf,personal,Commentator for written text,http://id.loc.gov/vocabulary/relators/cwt,marcrelator,"Kerouac, Jack, 1922-1969",http://id.loc.gov/authorities/names/n80036674,naf,personal,Commentator for written text,http://id.loc.gov/vocabulary/relators/cwt,marcrelator,,
naked_lunch,asset,naklun_byp_001,naklun_byp_000,,Front and back covers,,090069030.jpg,filename,,1048,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_yot_000,,,Junkie manuscript,,,,,,,manuscripts,http://id.loc.gov/authorities/subjects/sh85080672,lcsh,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,William S. Burroughs papers,http://id.library.columbia.edu/term/ab0b881b-a848-47f3-8c0c-81d6458a8f85,series,1,"II: Writings, 1958-1969",,5,,,,reformatted digital,"Glossary, and first page of Chapter One of the manuscript",,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,[1952-53],1952,TRUE,1953,approximate,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,"Junkie (Burroughs, William S.)",http://id.worldcat.org/fast/1395207,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_yot_001,naklun_yot_000,,Glossary,,090069020.jpg,filename,,1038,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_yot_002,naklun_yot_000,,Page 8,,090069019.jpg,filename,,1037,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_rzh_000,,,"Autograph letter signed, William S. Burroughs to Jack Kerouac",,,,,,,correspondence,http://vocab.getty.edu/aat/300026877,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Jack Kerouac Papers,http://id.library.columbia.edu/term/40c043eb-73cc-412f-be69-3d3a5891c4b8,series,1,"I: Correspondence, 1945-1971",,1,3,,,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,"March 10, 1950",1950-03-10,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Correspondent,http://id.loc.gov/vocabulary/relators/crp,marcrelator,,,,"Kerouac, Jack, 1922-1969",http://id.loc.gov.authorities/names/n80036674,naf,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_rzh_001,naklun_rzh_000,,"Autograph letter signed, William S. Burroughs to Jack Kerouac",,090069018.jpg,filename,,1036,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/nljunkiecorresp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_lwo_000,,,"Typed letter signed, William S. Burroughs to Allen Ginsberg",,,,,,,correspondence,http://vocab.getty.edu/aat/300026877,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,Letter is mistakenly dated “1950”,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Allen Ginsberg papers,http://id.library.columbia.edu/term/03c32fe4-214e-4bf8-8d57-cfb34f391582,series,1,"I: Correspondence, 1943-1982",,1,21,Mexico,,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,January 1 [1951],1951-01-01,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Correspondent,http://id.loc.gov/vocabulary/relators/crp,marcrelator,,,,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_lwo_001,naklun_lwo_000,,Unnumbered first page,,090069017.jpg,filename,,1035,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/nljunkiecorresp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_kae_000,,,"Autograph letter signed, William S. Burroughs to Allen Ginsberg",,,,,,,correspondence,http://vocab.getty.edu/aat/300026877,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Allen Ginsberg papers,http://id.library.columbia.edu/term/03c32fe4-214e-4bf8-8d57-cfb34f391582,series,1,"I: Correspondence, 1943-1982",,2,1,Colombia,,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,"March 1, 1953",1953-03-01,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Correspondent,http://id.loc.gov/vocabulary/relators/crp,marcrelator,,,,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_kae_001,naklun_kae_000,,Front of letter,,090069015.jpg,filename,,1034,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/nljunkiecorresp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_kae_002,naklun_kae_000,,Back of letter,,090069016.jpg,filename,,1034,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/nljunkiecorresp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
