identifier_omeka,identifier_clio,location_url_physicalObject,item - public,item - featured,language,shelfLocator,digitalOrigin,form,form_authority,form 2,form_authority 2,form 3,form_authority 3,form_originalFormat,extent,physicalNote,note 1,note 2,note_ownership,relatedItem_collection,sublocation,physicalLocation,physicalLocation_authority,keyDate-start,keyDate-end,dateQualifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name 2,subject_name_authority 2,subject_name_authority_identifier 2,subject_name 3,subject_name_authority 3,subject_name_authority_identifier 3,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_geographic 1,subject_geographic_authority 1,subject_geographic_authority_identifier 1,subject_geographic 2,subject_geographic_authority 2,subject_geographic_authority_identifier 2,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,title_nonSort,title,title2,title2_type,identifier_title,partName,name_primary,name_primary_type,name_primary_authority,name_primary_authority_identifier,name_primary_role_code,name_primary_role_text,name,name_type,name_authority,name_authority_uri,role_code,role_text,dateCreated,publisher,place,place_authority,place_authority_identifier,abstract 1,abstract 2,note_filename 1,note_filename 2,typeOfResource,accessCondition,languageOfCataloging,location_url_ObjectInContext,relatedItem_Project,projectURL
8727,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,10 York Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1898,,exact,P. Roberts,,,,,,,,,Buildings,,,,,,,,,,,,Street: 276 West Broadway,Borough: Manhattan,New York,New York,,United States,,,P. Roberts. Letter,,,,Recto,P. Roberts,corporate,,,,,Yardley (collector),personal,,,,,1898,,,,,,,ave_yardley_00343r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/yorkstreet,John H. Yardley Collection of Architectural Letterheads,
8726,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,5 & 7 White Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1919,,exact,James S. Barron & Co.,,,,,,,,,Buildings,,,,,,,,,,,,Street: 221 & 223 West Broadway,Borough: Manhattan,New York,New York,,United States,,,James S. Barron & Co.. Letter,,,,Recto,James S. Barron & Co.,corporate,,,,,Yardley (collector),personal,,,,,1919,,,,,,,ave_yardley_00342r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/whitestreet,John H. Yardley Collection of Architectural Letterheads,
8725,,,1,0,,,reformatted digital,printed ephemera,,envelope,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1885,,exact,John R. Waters,,,,,,,,,Buildings,,,,,,,,,,,,Street: 84 West Broadway,Borough: Manhattan,New York,New York,,United States,,,John R. Waters. Envelope,,,,Recto,John R. Waters,corporate,,,,,Yardley (collector),personal,,,,,1885,,,,,,,ave_yardley_00341r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/westbroadway1,John H. Yardley Collection of Architectural Letterheads,
8724,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,82 Thomas Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1888,,exact,"Bennett, Sloan & Co.",,,,,,,,,Buildings,,,,,,,,,,,,Street: 44 West Broadway,Borough: Manhattan,New York,New York,,United States,,,"Bennett, Sloan & Co. Bill or receipt",,,,Recto,"Bennett, Sloan & Co.",corporate,,,,,Yardley (collector),personal,,,,,1888,,,,,,,ave_yardley_00340r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/westbroadway1,John H. Yardley Collection of Architectural Letterheads,
8723,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"Hudson, Reade and Duane Streets",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1894,,exact,American Grocery Company,,,,,,,,,Buildings,,,,,,,,,,,,,,,,,,,,American Grocery Company. Bill or receipt,,,,Recto,American Grocery Company,corporate,,,,,Yardley (collector),personal,,,,,1894,,,,,,,ave_yardley_00339r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesl-r/readestreet,John H. Yardley Collection of Architectural Letterheads,
8722,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Horatio Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,V.C. & C.V. King,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 509, 510, 511 & 512 West",Borough: Manhattan,New York,New York,,United States,,,V.C. & C.V. King. Bill or receipt,,,,Recto,V.C. & C.V. King,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00338r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/horatiostreet,John H. Yardley Collection of Architectural Letterheads,
8721,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Opposite Desbrosses Street (Jersey City) Ferry,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1880,,exact,Edmonds & Gedney,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 270 West,Borough: Manhattan,New York,New York,,United States,,,"Edmonds & Gedney, bill or receipt",,,,Recto,Edmonds & Gedney,corporate,,,,,Yardley (collector),personal,,,,,1880,,,,,,,ave_yardley_00337r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8720,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Opposite Desbrosses Street (Jersey City) Ferry,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Edmonds & Benton,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 270 West,Borough: Manhattan,New York,New York,,United States,,,"Edmonds & Benton, bill or receipt",,,,Recto,Edmonds & Benton,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00336r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8719,,,1,0,,,reformatted digital,printed ephemera,,catalog,,,,,,,3 blocks above Franklin Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1900,,approximate,Faraday & PR,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 250 West,Borough: Manhattan,New York,New York,,United States,,,"Faraday & PR, catalog",,,,Recto,Faraday & PR,corporate,,,,,Yardley (collector),personal,,,,,1900,,,,,,,ave_yardley_00335r.tif,ave_yardley_00335v.tif,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8718,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between Harrison and Franklin Streets,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1875,,exact,Pollock & Van Wagenen,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 212 West,Borough: Manhattan,New York,New York,,United States,,,"Pollock & Van Wagenen, bill or receipt",,,,Recto,Pollock & Van Wagenen,corporate,,,,,Yardley (collector),personal,,,,,1875,,,,,,,ave_yardley_00334r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8717,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between Harrison and Franklin Streets,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1885,,exact,Pollock & Van Wagenen,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 212 West,Borough: Manhattan,New York,New York,,United States,,,"Pollock & Van Wagenen, bill or receipt",,,,Recto,Pollock & Van Wagenen,corporate,,,,,Yardley (collector),personal,,,,,1885,,,,,,,ave_yardley_00333r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8716,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Jay Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Paul C. Coffin & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 197 West,Borough: Manhattan,New York,New York,,United States,,,Paul C. Coffin & Co.. Bill or receipt,,,,Recto,Paul C. Coffin & Co.,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00332r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/jaystreet,John H. Yardley Collection of Architectural Letterheads,
8715,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Jay Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1876,,exact,Paul C. Coffin & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 197 West,Borough: Manhattan,New York,New York,,United States,,,Paul C. Coffin & Co.. Bill or receipt,,,,Recto,Paul C. Coffin & Co.,corporate,,,,,Yardley (collector),personal,,,,,1876,,,,,,,ave_yardley_00331r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/jaystreet,John H. Yardley Collection of Architectural Letterheads,
8714,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between Harrison and Franklin Streets,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1874,,exact,Pollock & Van Wagenen,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 212 West,Borough: Manhattan,New York,New York,,United States,,,"Pollock & Van Wagenen, bill or receipt",,,,Recto,Pollock & Van Wagenen,corporate,,,,,Yardley (collector),personal,,,,,1874,,,,,,,ave_yardley_00330r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8713,,,1,0,,,reformatted digital,printed ephemera,,advertisement,,,,,,,Building name: Post Building,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1900,,approximate,New York Post,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 75 West,Borough: Manhattan,New York,New York,,United States,,,"New York Post, advertisement",,,,Recto,New York Post,corporate,,,,,Yardley (collector),personal,,,,,1900,,,,,,,ave_yardley_00329r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/weststreet,John H. Yardley Collection of Architectural Letterheads,
8712,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,259 Front Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1875,,exact,M.S. Driggs & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 557, 559, 561, 563 & 565 Water",Borough: Manhattan,New York,New York,,United States,,,M.S. Driggs & Co.. Bill or receipt,,,,Recto,M.S. Driggs & Co.,corporate,,,,,Yardley (collector),personal,,,,,1875,,,,,,,ave_yardley_00328r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/frontstreet,John H. Yardley Collection of Architectural Letterheads,
8711,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"21,23,25,27,29 Peck Slip",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1890,,exact,"Southard, Robertson & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 257, 259 Water",Borough: Manhattan,New York,New York,,United States,,,"Southard, Robertson & Co., bill or receipt",,,,Recto,"Southard, Robertson & Co.",corporate,,,,,Yardley (collector),personal,,,,,1890,,,,,,,ave_yardley_00327r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesl-r/peckslip,John H. Yardley Collection of Architectural Letterheads,
8710,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,Near Fulton Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1889,,exact,Boynton Furnace Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 207-209 Water,Borough: Manhattan,New York,New York,,United States,,,"Boynton Furnace Co., letter",,,,Recto,Boynton Furnace Co.,corporate,,,,,Yardley (collector),personal,,,,,1889,,,,,,,ave_yardley_00326r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/waterstreet,John H. Yardley Collection of Architectural Letterheads,
8709,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1898,,exact,Wilson Brothers,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 31 Water,Borough: Manhattan,New York,New York,,United States,,,"Wilson Brothers, bill or receipt",,,,Recto,Wilson Brothers,corporate,,,,,Yardley (collector),personal,,,,,1898,,,,,,,ave_yardley_00325r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/waterstreet,John H. Yardley Collection of Architectural Letterheads,
8708,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner Spring and Washington Streets,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1904,,exact,Brotherhood Wine Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,,,,,,,,,"Brotherhood Wine Co., bill or receipt",,,,Recto,Brotherhood Wine Co.,corporate,,,,,Yardley (collector),personal,,,,,1904,,,,,,,ave_yardley_00324r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/springstreet,John H. Yardley Collection of Architectural Letterheads,
8707,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1912,,exact,"Miller, Tompkins & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 485 & 487 Washington,Borough: Manhattan,New York,New York,,United States,,,"Miller, Tompkins & Co., bill or receipt",,,,Recto,"Miller, Tompkins & Co.",corporate,,,,,Yardley (collector),personal,,,,,1912,,,,,,,ave_yardley_00323r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonstreet2,John H. Yardley Collection of Architectural Letterheads,
8706,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1922,,exact,"Miller, Tompkins & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 485 & 487 Washington,Borough: Manhattan,New York,New York,,United States,,,"Miller, Tompkins & Co., bill or receipt",,,,Recto,"Miller, Tompkins & Co.",corporate,,,,,Yardley (collector),personal,,,,,1922,,,,,,,ave_yardley_00322r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonstreet2,John H. Yardley Collection of Architectural Letterheads,
8705,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1902,,exact,Wm A. Higgins & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 374-376 Washington,Borough: Manhattan,New York,New York,,United States,,,Wm A. Higgins & Co.. Letter,,,,Recto,Wm A. Higgins & Co.,corporate,,,,,Yardley (collector),personal,,,,,1902,,,,,,,ave_yardley_00321r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonstreet2,John H. Yardley Collection of Architectural Letterheads,
8704,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,84-86-88 North Moore Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1898,,exact,W.G. Dean & Son,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 361-363 Washington,Borough: Manhattan,New York,New York,,United States,,,W.G. Dean & Son. Bill or receipt,,,,Recto,W.G. Dean & Son,corporate,,,,,Yardley (collector),personal,,,,,1898,,,,,,,ave_yardley_00320r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesl-r/northmoorestreet,John H. Yardley Collection of Architectural Letterheads,
8703,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,40&42 Harrison Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1905,,exact,J.&G. Lippmann,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 338 & 340 Washington,Borough: Manhattan,New York,New York,,United States,,,J.&G. Lippmann. Letter,,,,Recto,J.&G. Lippmann,corporate,,,,,Yardley (collector),personal,,,,,1905,,,,,,,ave_yardley_00319r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/harrisonstreet,John H. Yardley Collection of Architectural Letterheads,
8702,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,40&42 Harrison Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1900,,approximate,J.&G. Lippmann,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 338 & 340 Washington,Borough: Manhattan,New York,New York,,United States,,,J.&G. Lippmann. Bill or receipt,,,,Recto,J.&G. Lippmann,corporate,,,,,Yardley (collector),personal,,,,,1900,,,,,,,ave_yardley_00318r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/harrisonstreet,John H. Yardley Collection of Architectural Letterheads,
8701,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,40&42 Harrison Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1905,,exact,J.&G. Lippmann,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 338 & 340 Washington,Borough: Manhattan,New York,New York,,United States,,,J.&G. Lippmann. Letter,,,,Recto,J.&G. Lippmann,corporate,,,,,Yardley (collector),personal,,,,,1905,,,,,,,ave_yardley_00317r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesd-j/harrisonstreet,John H. Yardley Collection of Architectural Letterheads,
8700,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,108 Warren Street,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1883,,exact,Butler & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 272, 274 & 276 Washington",Borough: Manhattan,New York,New York,,United States,,,"Butler & Co., letter",,,,Recto,Butler & Co.,corporate,,,,,Yardley (collector),personal,,,,,1883,,,,,,,ave_yardley_00316r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/warrenstreet,John H. Yardley Collection of Architectural Letterheads,
8699,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,91 Park Place,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1893,,exact,Eugene M. Travis & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 241 & 243 Washington,Borough: Manhattan,New York,New York,,United States,,,Eugene M. Travis & Co.. Bill or receipt,,,,Recto,Eugene M. Travis & Co.,corporate,,,,,Yardley (collector),personal,,,,,1893,,,,,,,ave_yardley_00315r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamesl-r/parkplace,John H. Yardley Collection of Architectural Letterheads,
8698,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1905,,exact,Antoni Tadross & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 79 Washington,Borough: Manhattan,New York,New York,,United States,,,"Antoni Tadross & Co., letter",,,,Recto,Antoni Tadross & Co.,corporate,,,,,Yardley (collector),personal,,,,,1905,,,,,,,ave_yardley_00314r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonstreet1,John H. Yardley Collection of Architectural Letterheads,
8697,,,1,0,,,reformatted digital,printed ephemera,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1900,,exact,Salim Elias,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 69 Washington,Borough: Manhattan,New York,New York,,United States,,,"Salim Elias, letter",,,,Recto,Salim Elias,corporate,,,,,Yardley (collector),personal,,,,,1900,,,,,,,ave_yardley_00313r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/exhibits/show/yardley/streetnamess-y/washingtonstreet1,John H. Yardley Collection of Architectural Letterheads,
