_project.string_key,note-1:note_value,note-1:note_type,_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,omeka_identifier-1:omeka_identifier_value,omeka_identifier-2:omeka_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_role-3:name_role_term.value,name-1:name_role-3:name_role_term.authority,name-1:name_role-3:name_role_term.uri,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,name-2:name_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-2:name_role_term.value,name-2:name_role-2:name_role_term.authority,name-2:name_role-2:name_role_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_term.authority,name-3:name_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_term.authority,name-4:name_term.uri,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_role-2:name_role_term.value,name-4:name_role-2:name_role_term.authority,name-4:name_role-2:name_role_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_term.authority,name-5:name_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_term.authority,name-6:name_term.uri,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_role-2:name_role_term.value,name-6:name_role-2:name_role_term.authority,name-6:name_role-2:name_role_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_term.authority,name-7:name_term.uri,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,date_created-1:date_created_start_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_key_date,note-2:note_value,note-2:note_type,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,location-1:location_term.value,location-1:location_term.uri,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,form-3:form_term.value,form-3:form_term.authority,form-3:form_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_geographic-3:subject_geographic_term.value,subject_geographic-3:subject_geographic_term.authority,subject_geographic-3:subject_geographic_term.uri,subject_temporal-1:subject_temporal_term.value,subject_temporal-1:subject_temporal_term.authority,subject_temporal-1:subject_temporal_term.uri,subject_temporal-2:subject_temporal_term.value,subject_temporal-2:subject_temporal_term.authority,subject_temporal-2:subject_temporal_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,restriction_on_access-1:restriction_on_access_value,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,object_in_context_url-1:object_in_context_url_value,_restrictions.restricted_size_image,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,abstract-1:abstract_value,note-5:note_value,note-6:note_value,note-7:note_value,note-8:note_value,note-9:note_value,note-10:note_value,note-11:note_value,note-12:note_value,note-13:note_value,note-3:note_type,note-3:note_value,note-4:note_type,note-4:note_value
,ldpd_5800727_003_00000397.jpg,Original filename,stokes_yzs_000,stokes_yzs,asset,omeka_3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,View Of Wall Street And Trinity Church,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-6-period-1,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zaq,,item,,,"Blaeu, Willem Janszoon, 1571-1638",personal,naf,http://id.loc.gov/authorities/names/n80024098,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,TRUE,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,Latin,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/lat,Dutch,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/dut,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic States,lcsh,http://id.loc.gov/authorities/subjects/sh85009208,Middle Atlantic States,lcsh,http://id.loc.gov/authorities/subjects/sh85085007,New England,lcsh,http://id.loc.gov/authorities/subjects/sh85091260,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,Early maps,fast,http://id.worldcat.org/fast/1752681,,,W. Jz. Blaeu's Map Of New Netherland,Nova Belgica et Anglia Nova,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original map dated 1635, from the collection of I.N. Phelps Stokes.","C. Plate 32   From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000237.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_002_00000237.jpg,Original filename,stokes_zaq_000,stokes_zaq,asset,omeka_3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,W. Jz. Blaeu's Map Of New Netherland,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/ch4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zas,,item,,,"Visscher, Nicolaes, 1618-1679",personal,naf,http://id.loc.gov/authorities/names/n80024099,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Allard, Carel, 1648-approximately 1709",personal,naf,http://id.loc.gov/authorities/names/n82121984,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,Dutch,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/dut,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Ships,fast,http://id.worldcat.org/fast/1116439,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,cityscapes (representations),aat,http://vocab.getty.edu/aat/300015571,,,"Nieuw Amsterdam Op T Eylant Manhattans [The Visscher View]; Nieuw-Amsterdam onlangs Nieuw Jorck genaemt, en nu hernomen by de Nederlanders op den 24 Aug 1673","New-Amsterdam lately called New York, and now retaken by the Netherlanders on the 24 Aug 1673: The Restitutio view",,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Plate 8-a and Plate 8-b  From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 8-a] Nieuw Amsterdam op t Eylant Manhattans (The Visscher view): Reproduction of original engraving on copper, artist and engraver unknown; inset from the N.J. Visscher Map, circa 1651-55, later used also on the maps of Adriaen vander Donck, Justus Danckerts and John Seller. From the collection of Charles A. Munn, Esq.","[Plate 8-b] New-Amsterdam lately called New York, and now retaken by the Netherlanders on the 24 Aug 1673: The Restitutio view: Reproduction of original engraving on copper, published and probably engraved by Carolus Allardt, circa 1674, and depicting 1673; inset from the Restitutio-Allardt Map, from the collection of I.N. Phelps Stokes.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000193.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,ownership of original,"Charles A. Munn, Esq.",ownership of original,I.N. Phelps Stokes
,ldpd_5800727_001_00000195.jpg,Original filename,stokes_zas_000,stokes_zas,asset,omeka_1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Nieuw Amsterdam Op T Eylant Manhattans [The Visscher View]; Nieuw-Amsterdam onlangs Nieuw Jorck genaemt, en nu hernomen by de Nederlanders op den 24 Aug 1673",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch1_2,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zcv,,item,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,,,,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,paintings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm007393,,,,Church buildings,fast,http://id.worldcat.org/fast/860599,Streets,fast,http://id.worldcat.org/fast/1134794,Carriages and carts,fast,http://id.worldcat.org/fast/847910,,,,"Trinity Church (New York, N.Y.)",corporate,naf,http://id.loc.gov/authorities/names/n86096838,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Wall Street (New York, N.Y.)",lcsh,http://id.loc.gov/authorities/subjects/sh85144918,,,,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,street scenes,aat,http://vocab.getty.edu/aat/300386103,,,"Wall Street, Trinity Church, And The First Presbyterian Meeting",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original oil painting on canvas, artist unknown, circa 1820-21, from the collection of Miss Sarah Cooper Hewitt.","A. Plate 16  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000674.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,Miss Sarah Cooper Hewitt,,
,ldpd_5800727_003_00000674.jpg,Original filename,stokes_zcv_000,stokes_zcv,asset,omeka_3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Wall Street, Trinity Church, And The First Presbyterian Meeting",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/addenda-plates,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zgy,,item,,,G.W. Bromley & Co.,corporate,naf,http://id.loc.gov/authorities/names/n50081706,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Welcke, Robert A.",personal,naf,http://id.loc.gov/authorities/names/n50002439,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Grids (Cartography),fast,http://id.worldcat.org/fast/947877,Streets,fast,http://id.worldcat.org/fast/1134794,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Twentieth century,fast,http://id.worldcat.org/fast/1159810,,,,,,,,,"Outline and Index, Map of New York City, Borough of Manhattan: Plate 41",Part of Section 6,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original lithograph. Map of Manhattan Island in 1908. Showing Streets, Buildings, Dimensions, Elevation Above High Water, etc. Labeled as Plate 41","C. Plate 96-41  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000829.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,,,,
,ldpd_5800727_002_00000829.jpg,Original filename,stokes_zgy_000,stokes_zgy,asset,omeka_3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Outline and Index, Map of New York City, Borough of Manhattan: Plate 41",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/s6_4,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zlj,,item,,,"Nieuwenhof, Evert",personal,,,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,Dutch,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/dut,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,New York (State),naf,http://id.loc.gov/authorities/names/n80126293,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,,,,,,Nova Belgica sive Nieuw Nederlandt with Inset View of Nieuw Amsterdam Op T Eylant Manhattans,Vander Donck Map and View,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original engraving on copper, published by Nieuwenhof in 1656, from the 2nd edition of the Beschryvinge Van Nieuw-Nederlant by Adriaen vander Donck, depicting circa 1651-55, from the collection of I.N. Phelps Stokes.","Plate 9  From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000195.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_001_00000197.jpg,Original filename,stokes_zlj_000,stokes_zlj,asset,omeka_1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Nova Belgica sive Nieuw Nederlandt with Inset View of Nieuw Amsterdam Op T Eylant Manhattans,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch1_2,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zoi,,item,,,"Robertson, Alexander, 1772-1841",personal,naf,http://id.loc.gov/authorities/names/nr2003031609,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,TRUE,"Jukes, Francis, 1745-1812",personal,naf,http://id.loc.gov/authorities/names/nr92028978,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1915,TRUE,"Date of volume 1 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Marine terminals,fast,http://id.worldcat.org/fast/1009987,Trees,fast,http://id.worldcat.org/fast/1155984,Buildings,fast,http://id.worldcat.org/fast/840962,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,Eighteenth century,fast,http://id.worldcat.org/fast/904058,,,,landscapes (representations),aat,http://vocab.getty.edu/aat/300015636,,,"New York from Hobuck Ferry House, New Jersey",Robertson-Jukes View,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original colored aquatint, published on March 31, 1800 and depicting June, 1796, from the collections of the Library of Congress, Prints and Photographs Division. Originally owned by I.N. Phelps Stokes.","Plate 73  From volume 1 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_001/pages/ldpd_5800727_001_00000647.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_001_00000669.jpg,Original filename,stokes_zoi_000,stokes_zoi,asset,omeka_1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"New York from Hobuck Ferry House, New Jersey",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_1/ch4_3,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_zos,,item,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,,,,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Seventeenth century,fast,http://id.worldcat.org/fast/1113663,,,,,,,,,Enlarged Details of Castello Plan (C.Pl.82c),,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original print, being an enlargement of a section of the Castello Plan, circa 1665-1670, itself a copy of the 1660 Manatus Map. No other information about this enlargement can be found.","C. Plate 82c  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000491.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,ownership of original,"Italian Government, preserved in Villa Castello, Florence",,
