item - itemId,item - public,item - featured,item - MODS - PublicationPlace 1,item - MODS - PublicationPlace 2,item - MODS - PublicationPlace 3,item - MODS - PublicationPlace 4,item - MODS - TypeofDate,item - MODS - DigitalOrigin,item - MODS - RepositoryName,Item - MODS - RepositoryName - code,item - MODS - LanguageofCataloging,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - FormGenre,item - MODS - PublicationDate,item - MODS - Notes,item - MODS - Collection,item - AdditionalItemMetadata - Provenance,item - MODS - PhysicalDescription,item - MODS - ShelfLocation,item - DublinCore - Publisher 1,item - DublinCore - Publisher 2,item - DublinCore - Title,item - DublinCore - Title - Whole,item - DublinCore - Title - Part,item - DublinCore - Relation,item - DublinCore - Creator 1,item - DublinCore - Creator 2,item - DublinCore - Identifier,item - DublinCore - Description,item - DublinCore - Language,item - DublinCore - Date,item - DublinCore - Source,item - OriginalFileLoadedIntoOmeka,item - ItemType,item - OmekaCollection,project URL,item in context 1,item in context 2
4960,1,0,Worcester?,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1848,,books,1848,,,Gift of George A. Plimpton,,,Martin?,,"Martin's System of Practical Penmanship Taught in 24 Lessons at His Writing and Book Keeping Academy, No. 182 Main Street, Worcester, Mass. Cover","Martin's System of Practical Penmanship Taught in 24 Lessons at His Writing and Book Keeping Academy, No. 182 Main Street, Worcester, Mass.",Cover,,"Martin, E. T.",,CLIO_1834581,,eng,1848,,original filename: GBF174.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/plain/introduction,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/plain/items_1_7
4959,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1898,,books,1898,,,,,,C. Arthur Pearson,,With Peary Near the Pole with Illustrations from Photographs and Sketches by the Author. Cover,With Peary Near the Pole with Illustrations from Photographs and Sketches by the Author,Cover,,"Astrup, Eivind, 1871-1895","Bull, H. J. (Henric Johan), 1844-",CLIO_2682239,,eng,1898,,original filename: GBF173.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4958,1,0,Hartford,San Francisco,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1880,,books,1880,,,,,,R. W. Bliss & Company,A. L. Bancroft & Co.,"Frozen Zone and Its Explorers: A Comprehensive History of Voyages, Travels, Adventures, Disasters, and Discoveries in the Arctic Regions. Cover","Frozen Zone and Its Explorers: A Comprehensive History of Voyages, Travels, Adventures, Disasters, and Discoveries in the Arctic Regions",Cover,,"Hyde, Alexander, 1814-1881",,CLIO_6134460,,eng,1880,,original filename: GBF172.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4957,1,0,Edinburgh,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1877,,books,1877,,,,,,"Thomas C. Jack, Grange Publishing Works",,Arctic Expeditions from British and Foreign Shores: from the Earliest Times to the Expedition of 1875-76. Cover,Arctic Expeditions from British and Foreign Shores: from the Earliest Times to the Expedition of 1875-76,Cover,,"Smith, David Murray",,CLIO_79799,,eng,1877,,original filename: GBF171.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4956,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1881,,books,1881,,,,,,"Sampston Low, Marston, Searle, and Rivington",,Great Explorers of the Nineteenth Century. Cover,Great Explorers of the Nineteenth Century,Cover,Series: Celebrated Travels and Travellers Series,"Verne, Jules, 1828-1905",,CLIO_6138440,,eng,1881,,original filename: GBF170.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4954,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1861,,books,1861,,,,,,"Hurst and Blackett, Publishers",,"Seasons with the Sea-Horses; or, Sporting Adventures in the Northern Seas. Cover","Seasons with the Sea-Horses; or, Sporting Adventures in the Northern Seas",Cover,,"Lamont, James, 1828-1913",,CLIO_6137857,,eng,1861,,original filename: GBF168.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4955,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1871,,books,1871,,,Bancroft Fund,,,Harper & Brothers,,"Travel and Adventure in the Territory of Alaska, Formerly Russian America--Now Ceded to the United States--and in Various Other Parts of the North Pacific. Cover","Travel and Adventure in the Territory of Alaska, Formerly Russian America--Now Ceded to the United States--and in Various Other Parts of the North Pacific",Cover,,"Whymper, Frederick",,CLIO_6132976,,,1871,,original filename: GBF169.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_17_22,
4953,1,0,London,Edinburgh,New York,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1860,,books,1860,,,,,,T. Nelson and Sons,,"World of Ice; or, Adventures in the Polar Regions. Cover","World of Ice; or, Adventures in the Polar Regions",Cover,,"Ballantyne, R. M. (Robert Michael), 1825-1894",,CLIO_6133631,,,1860,,original filename: GBF167.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4952,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1876,,books,1876,,,Bequest of Stephen Whitney Phoenix,Volume One,,"Sampson Low, Marston, Low, and Searle",,Two Trips to Gorilla Land and the Cataracts of the Congo. Cover,Two Trips to Gorilla Land and the Cataracts of the Congo,Cover,,"Burton, Richard Francis, Sir, 1821-1890",,CLIO_7482989,,,1876,,original filename: GBF166.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4951,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1874,,books,1874,,,Bequest of Stephen Whitney Phoenix,,,John Murray,,"Last Journals of David Livingstone, in Central Africa, from 1865 to His Death. Cover","Last Journals of David Livingstone, in Central Africa, from 1865 to His Death",Cover,,"Livingstone, David, 1813-1873",,CLIO_7483285,,,1874,,original filename: GBF165.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4950,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1869,,books,1869,,,Gift of Frances Henne,,,Harper & Brothers,,Wild Life under the Equator. Narrated for Young People. Cover,Wild Life under the Equator. Narrated for Young People,Cover,,"Du Chaillu, Paul B. (Paul Belloni), 1835-1903",,CLIO_47818,,eng,1869,,original filename: GBF164.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4949,1,0,New York,London,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1866,,books,1866,,,Bequest of Frank Tannenbaum,,,Carleton,S. Low Son & Co.,Our Artist in Peru. Cover,Our Artist in Peru,Cover,,"Carleton, George Washington, 1832-1901",,CLIO_100522,,eng,1866,,original filename: GBF163.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4947,1,0,London,Edinburgh,New York,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1858,,books,1858,,,Bequest of Mollie Harris Samuels,,,T. Nelson and Sons,,Coral Island: a Tale of the Pacific Ocean. Cover,Coral Island: a Tale of the Pacific Ocean,Cover,,"Ballantyne, R. M. (Robert Michael), 1825-1894",,CLIO_7413672,,eng,1858,,original filename: GBF161.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4948,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1874,,books,1874,,,Bequest of Stephen Whitney Phoenix,Volume Three,,"Sampson Low, Marston, Low, and Searle",,"Illustrations of China and Its People: A Series of Two Hundred Photographs, with Letterpress Descriptive of the Places and People Represented. Cover","Illustrations of China and Its People: A Series of Two Hundred Photographs, with Letterpress Descriptive of the Places and People Represented",Cover,,"Thomson, J. (John), 1837-1921",,CLIO_541145,,eng,1874,,original filename: GBF162.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4946,1,0,New York,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1851,,books,1851,,Park Benjamin Collection,,,,Harper & Brothers,,"Island World of the Pacific: Being the Personal Narrative and Results of Travel through the Sandwich or Hawaiian Islands, and Other Parts of Polynesia. Cover","Island World of the Pacific: Being the Personal Narrative and Results of Travel through the Sandwich or Hawaiian Islands, and Other Parts of Polynesia",Cover,,"Cheever, Henry T. (Henry Theodore), 1814-1897",,CLIO_6182397,,,1851,,original filename: GBF160.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,
4945,1,0,Boston,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1857,,books,1857,,,Bancroft Fund,,,James French and Company,,Threescore Years. Cover,Threescore Years,Cover,,"Holbrook, Samuel F., 1793-",,CLIO_6134373,,eng,1857,,original filename: GBF159.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_1_8,
4944,1,0,London,,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1844,,books,1844,,,Bequest of Mollie Harris Samuels,,,John Ollivier,,"Eothen, or Traces of Travel Brought Home from the East. Cover","Eothen, or Traces of Travel Brought Home from the East",Cover,,"Kinglake, Alexander William, 1809-1891",,CLIO_7644718,,,1844,,original filename: GBF158.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_1_8,
4943,1,0,Boston,New York,,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,eng,1876,,books,1876,,,Gift of Sarah B. Russell Estate,,,Lee and Shepard,"Lee, Shepard and Dillingham",American Girl Abroad. Cover,American Girl Abroad,Cover,,"Trafton, Adeline, 1845-",,CLIO_6149212,,eng,1876,,original filename: GBF157.600.JPG,still image,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century ,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_1_8,
