item - itemId,item - public,item - featured,item - MODS - Collection,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - authority,item - MODS - ShelfLocation,item - DublinCore - Date,item - MODS - KeyDate - Single/Start,item - MODS - TypeofDate,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Identifier,Original Work URL,item - DublinCore - Description,Subject - Geographic,Subject - Geographic - Authority,Subject - Geographic - Authority - Identifier,Subject 1 - Topic,Subject 1 - Topic - Authority,Subject 2 - Topic,Subject 2 - Topic - Authority,Subject 3 - Topic,Subject 3 - Topic - Authority,Subject 3 - Topic - Authority - Identifier,item - OriginalFileLoadedIntoOmeka,item - ItemType,item - MODS - FormGenre,item - MODS - FormGenre - authority,item - OmekaCollection,item - MODS - LanguageofCataloging,item - DublinCore - Language,item - MODS - DigitalOrigin,project URL,item in context 1,item in context 2
2348,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A15","Korean Independence Outbreak Beginning, March 1st, 1919",kio_052,Part 2. Page A15,,,"Racial discrimination in Korea (Japan Chronicle editorial, April 6th, 1919)",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_15,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a15,
2347,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Pages A13-A14","Korean Independence Outbreak Beginning, March 1st, 1919",kio_051,Part 2. Pages A13-A14,,,"Pitition [sic] presented by Kim Youn Sik and Yi Young Chick to the Governor General (cont.), (page A13,14 [sic])",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_14,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a13,
2346,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A12","Korean Independence Outbreak Beginning, March 1st, 1919",kio_050,Part 2. Page A12,,,"Pitition [sic] presented by Kim Youn Sik and Yi Young Chick to the Governor General (cont.), (page A12)",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_13,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a12,
2345,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A11","Korean Independence Outbreak Beginning, March 1st, 1919",kio_049,Part 2. Page A11,,,"Statement of the situation in Korea, copied from the China Press (cont.); Pitition [sic], to His Excellency Hasegawa; Pitition [sic] presented by Kim Youn Sik and Yi Young Chick to the Governor General",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_12,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a11,
2344,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A10","Korean Independence Outbreak Beginning, March 1st, 1919",kio_048,Part 2. Page A10,,,"Statement of the situation in Korea, copied from the China Press (cont.)",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_11,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a10,
2343,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A9","Korean Independence Outbreak Beginning, March 1st, 1919",kio_047,Part 2. Page A9,,,"Statement of the situation in Korea, copied from the China Press (cont.); Certain internal conditions",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_10,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a9,
2342,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A8","Korean Independence Outbreak Beginning, March 1st, 1919",kio_046,Part 2. Page A8,,,"Grievances of the Korean people, issued by the organizing committee of the independence movement (cont.); Statement of the situation in Korea, copied from the China Press; Korean Insurrection--its origin",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_09,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a8,
2341,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A7","Korean Independence Outbreak Beginning, March 1st, 1919",kio_045,Part 2. Page A7,,,"Grievances of the Korean people, issued by the organizing committee of the independence movement (cont.)",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_08,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a7,
2340,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A6","Korean Independence Outbreak Beginning, March 1st, 1919",kio_044,Part 2. Page A6,,,"Proclamation (Declaration of Korean Independence) (cont.); Three items of agreement; The grievances of the Korean people, issued by the organizing committee of the independence movement",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_07,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a6,
2339,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A5","Korean Independence Outbreak Beginning, March 1st, 1919",kio_043,Part 2. Page A5,,,Proclamation (Declaration of Korean Independence) (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_06,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a5,
2338,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page C4 [sic]","Korean Independence Outbreak Beginning, March 1st, 1919",kio_042,Part 2. Page C4 [sic],,,Document setting forth Korean claims (cont.); Othe oppression; A proclamation (Declaration of Korean Independence),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_05,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_c4,
2337,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A3","Korean Independence Outbreak Beginning, March 1st, 1919",kio_041,Part 2. Page A3,,,Document setting forth Korean claims (cont.); The mal-administration of Korea by Japan; Immorality encouraged,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_04,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a3,
2336,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A2","Korean Independence Outbreak Beginning, March 1st, 1919",kio_040,Part 2. Page A2,,,Memorandum of program of procedure (cont.); Koreans entreat President Wilson to aid Korea; Document setting forth Korean claims; Japan violates treaty,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_03,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a2,
2335,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Page A1","Korean Independence Outbreak Beginning, March 1st, 1919",kio_039,Part 2. Page A1,,,Ten reasons why Korea should be liberated; Memorandum of program of procedure,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_02,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/page_a1,
2334,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 2. Cover Page","Korean Independence Outbreak Beginning, March 1st, 1919",kio_038,Part 2. Cover Page,,,"Korean Independence Outbreak; Beginning; March 1st., 1919.; Part II.; Its origin and cause.",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0103_01,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part2/coverpage,
2333,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 33, half page","Korean Independence Outbreak Beginning, March 1st, 1919",kio_037,"Part 1. Page 33, half page",,,Detailed account of the beating (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_38,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page33,
2332,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 32","Korean Independence Outbreak Beginning, March 1st, 1919",kio_036,Part 1. Page 32,,,Theological seminary men beaten; Detailed account of the beating,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_37,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page32,
2331,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 31","Korean Independence Outbreak Beginning, March 1st, 1919",kio_035,Part 1. Page 31,,,Following letter was sent to the Seoul Press representing the Japanese official view (cont.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_36,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page-31,
2330,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 30","Korean Independence Outbreak Beginning, March 1st, 1919",kio_034,Part 1. Page 30,,,"Kyumipo church damaged (signed C.F. Bernbeisel), (cont.); American missionary tells how his wife was struck by hun-like soldiers (Peking Daily News, Apr. 13, 1919); the following letter was sent to the Seoul Press representing the Japanese official view",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_35,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page30,
2329,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 29","Korean Independence Outbreak Beginning, March 1st, 1919",kio_033,Part 1. Page 29,,,Little boy tied and arrested (cont.); Women shot at and knocked over; The Korean revolt; Kyumipo church damaged (signed C.F. Bernbeisel),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_34,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page29,
2328,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 28 (not a duplicate)","Korean Independence Outbreak Beginning, March 1st, 1919",kio_032,Part 1. Page 28 (not a duplicate),,,Missionary writes of some of the outrages (cont.); Man run down by two horseman [sic]; Young boy caught and beaten; Little boy tied and arrested,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_33,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page-28,
2327,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 28","Korean Independence Outbreak Beginning, March 1st, 1919",kio_031,Part 1. Page 28,,,Story of arrest of two American missionaries; A missionary writes of some of the outrages,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_32,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page-28,
2326,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 27","Korean Independence Outbreak Beginning, March 1st, 1919",kio_030,Part 1. Page 27,,,"Special announcement; A call to prayer, issued Monday, Mar. 3rd.; Extra important accouncement, Korean Independence Band",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_31,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page27,
2325,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 26","Korean Independence Outbreak Beginning, March 1st, 1919",kio_029,Part 1. Page 26,,,"Brief account of revolution to date (March 10th.), (cont.); Loyal Announcement",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_30,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page26,
2324,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 25","Korean Independence Outbreak Beginning, March 1st, 1919",kio_028,Part 1. Page 25,,,Statement by Rev. M. McRae (Canadian Presbyterian Mission) of events in Hamlung (cont.); Brief account of revolution to date (March 10th.),Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_29,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page25,
2323,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 24","Korean Independence Outbreak Beginning, March 1st, 1919",kio_027,Part 1. Page 24,,,"Seoul uprising in passive resistance (cont.); ""Orderly,"" says minister; Statement by Rev. M. McRae (Canadian Presbyterian Mission) of events in Hamlung",Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_28,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page24,
2322,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 23","Korean Independence Outbreak Beginning, March 1st, 1919",kio_026,Part 1. Page 23,,,Seoul uprising in passive resistance; Without arms they defy authority; All peninsula affected; Outside of Seoul rioters are out of hand; Girls fearless leaders; Hospital nurses parade; Police with drawn swords,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_27,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page23,
2321,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 22","Korean Independence Outbreak Beginning, March 1st, 1919",kio_025,Part 1. Page 22,,,53 murdered at Maingsan; Singchang village church bell broken and pastor's wife mutilated,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_26,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page22,
2320,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 21","Korean Independence Outbreak Beginning, March 1st, 1919",kio_024,Part 1. Page 21,,,Incidents of severe treatment of Koreans seen by Stacy L. Roberts (cont.); 3. Little boy tied and arrested; 4. Women shot at and knocked over,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_25,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page21,
2319,1,0,Korean independence outbreak collection,"Burke Library at Union Theological Seminary, Columbia University",NyNyCBL,marcorg,,1920?,1920,questionable,"Korean Independence Outbreak Beginning, March 1st, 1919. Part 1. Page 20","Korean Independence Outbreak Beginning, March 1st, 1919",kio_023,Part 1. Page 20,,,Incidents of severe treatment of Koreans seen by Stacy L. Roberts; 1. A man run down by two horsemen; 2. Young boy caught and severely beaten,Korea,naf,http://id.loc.gov/authorities/names/n79109033,"Korea--History--Independence movement, 1919--Sources",lcsh,Korea--Politics and government--1910-1945--Sources,lcsh,Independence Movement (Korea : 1919),fast,http://id.worldcat.org/fast/1353264,original filename: mrl8kio_0102_24,still image,manuscripts,lcsh,Korean Independence Outbreak Movement,eng,eng,reformatted digital,http://www.columbia.edu/cgi-bin/cul/resolve?clio7688161,http://exhibitions.cul.columbia.edu/exhibits/show/kio/outbreak_part1/page20,
