_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,object_in_context_url-1:object_in_context_url_value,location-1:location_term.code,location-1:location_term.value,location-1:location_term.authority,location-1:location_term.uri,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,note-1:note_value,note-1:note_type,note-5:note_value,note-5:note_type,note-6:note_value,note-6:note_type,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,relatedItem_Project,projectURL,note-7:note_value,note-7:note_type,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion
item,butlerseventyfive_cmb,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the Butler Library of Philosophy located in South Hall (Butler Library), ca. 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reading rooms,fast,http://id.worldcat.org/fast/1090833,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library of Philosophy
asset,butlerseventyfive_cmb_000,butlerseventyfive_cmb,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_530,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,,,,,,,,,,B75_1009,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library of Philosophy
item,butlerseventyfive_cmm,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-10-22,,,"October 22, 1932","Butler Library construction, 22 October 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 15
asset,butlerseventyfive_cmm_000,butlerseventyfive_cmm,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_563,,,,,,,,,,,,B75_1042,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 15
item,butlerseventyfive_cmp,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Boldtman, J.",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1930,1931,inferred,before 1931,View of the construction pit on the site of the future Butler Library.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,College campuses,fast,http://id.worldcat.org/fast/1740107,Building,fast,http://id.worldcat.org/fast/840551,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction Pit
asset,butlerseventyfive_cmp_000,butlerseventyfive_cmp,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_569,,,,,,,,,,,,B75_1048,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction Pit
item,butlerseventyfive_ebr,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,,,1934,"View of Butler Library through foliage and a fence, looking west, 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library - Looking West
asset,butlerseventyfive_ebr_000,butlerseventyfive_ebr,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_590,,,,,,,,,,,,B75_1069,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library - Looking West
item,butlerseventyfive_ecm,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Bubley, Esther",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n82047436,,,,,,,,1934,2009,inferred,between 1934 and 2009,Image of a priest looking through card catalog.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 3 (Administration - Provost - Libraries, Butler Cataloging Department)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Card catalogs,fast,http://id.worldcat.org/fast/1727772,Priests,fast,http://id.worldcat.org/fast/1076268,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Consulting the Card Catalog
asset,butlerseventyfive_ecm_000,butlerseventyfive_ecm,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_644,,,,,,,,,,,,B75_1123,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Consulting the Card Catalog
item,butlerseventyfive_efm,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1953,,,1953,"1953 Columbia graduate, holding two children, having his picture taken after the ceremony is over.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 189,Folder 9 (Events - Commencement - 1953),,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Commencement 1953
asset,butlerseventyfive_efm_000,butlerseventyfive_efm,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_673,,,,,,,,,,,,B75_1152,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Commencement 1953
item,butlerseventyfive_ehq,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Zimbel, George S., 1929-",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no00053776,,,,,,,,1950,,,1950,Crowd of students in front of Butler Library participating in the 1950 Soph-Frosh Rush. ,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 199, Folder 32 (SASL-Traditions -Rushes-1950),,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,College students,fast,http://id.worldcat.org/fast/867976,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Soph-Frosh Rush 1950
asset,butlerseventyfive_ehq_000,butlerseventyfive_ehq,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_667,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,,,,,,,,,,B75_1146,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Soph-Frosh Rush 1950
item,butlerseventyfive_fbn,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Bubley, Esther",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n82047436,,,,,,,,1934,2009,inferred,between 1934 and 2009,Image of a female student studying at table in Butler Library.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 15 (Buildings & Grounds - Morningside - Butler Library, Interior w/ People)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Women college students,fast,http://id.worldcat.org/fast/1177452,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Woman Studying
asset,butlerseventyfive_fbn_000,butlerseventyfive_fbn,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_627,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,,,,,,,,,,B75_1106,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman Studying
item,butlerseventyfive_fca,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Boldtman, J.",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-08-31,,,"August 31, 1934","31 August 1934. Boxes of books loaded onto the book chute next to the Alma Mater on their way across campus. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,MS 138,Folder 9,,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,"Administration-Provost-Libraries, Butler Transfer of Books from Low",ownership,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,College campuses,fast,http://id.worldcat.org/fast/1740107,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Book Transfer
asset,butlerseventyfive_fca_000,butlerseventyfive_fca,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_651,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,,,,,,,,,,B75_1130,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Book Transfer
item,butlerseventyfive_fep,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Bubley, Esther",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n82047436,,,,,,,,1934,2009,inferred,between 1934 and 2009,"Students walking through ""Columbia"" gate on the main level of Butler Library.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 15 (Buildings & Grounds - Morningside - Butler Library, Interior w/ People)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,"""Columbia"" Gate"
asset,butlerseventyfive_fep_000,butlerseventyfive_fep,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_638,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,,,,,,,,,,B75_1117,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Columbia"" Gate"
item,butlerseventyfive_fgp,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Bubley, Esther",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n82047436,,,,,,,,1934,2009,inferred,between 1934 and 2009,Image of a man listening to a recorded oral history on a record in the Oral History Research Office.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 8 (Administration - Provost - Libraries, Oral History Research Office)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Library employees,fast,http://id.worldcat.org/fast/997728,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Oral Historian
asset,butlerseventyfive_fgp_000,butlerseventyfive_fgp,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_647,,,,,,,,,,,,B75_1126,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Oral Historian
item,butlerseventyfive_fqa,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1954-12-30,,,"December 30, 1954","Dr. Wybo J. Goslinga, acting president of Netherlands Antilles Legislative Council, presents 12-foot stained glass window of Peter Stuyvesant to New York City at December 30, 1954 ceremony in Butler Library's College Study, the window's permanent location.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Stained glass windows,fast,http://id.worldcat.org/fast/1745216,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Peter Stuyvesant Stained Glass Window
asset,butlerseventyfive_fqa_000,butlerseventyfive_fqa,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_613,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/art---architecture,,,,,,,,,,B75_1092,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Stuyvesant Stained Glass Window
item,butlerseventyfive_fri,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-12-22,,,"December 22, 1932","Butler Library construction, 22 December 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 18
asset,butlerseventyfive_fri_000,butlerseventyfive_fri,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_566,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1045,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 18
item,butlerseventyfive_fvj,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,1939,approximate,circa 1934-1939,"Main transverse stack aisle showing continuous beam less ceiling and tile covered floor, ca. 1930s.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)",Date range begins with year library first opened (1934).,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Stacks
asset,butlerseventyfive_fvj_000,butlerseventyfive_fvj,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_612,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture--page-2,,,,,,,,,,B75_1091,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Stacks
item,butlerseventyfive_fzr,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-07-21,,,"July 21, 1932","Butler Library construction, 21 July 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 8
