item - public,item - itemId,item - featured,item - MODS - FormGenre,item - MODS - FormGenre - Authority,item - MODS - ShelfLocation,item - MODS - DigitalOrigin,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - Authority,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - TypeofDate,item - MODS - Collection 1,item - MODS - Collection 2,item - MODS - PlaceofOrigin 1,item - MODS - PlaceofOrigin 2,item - MODS - PlaceofOrigin 3,item - MODS - PlaceofOrigin 3 - Authority - Identifier,item - MODS - PlaceofOrigin 4,item - MODS - PlaceofOrigin 4 - Authority - Identifier,item - MODS - LanguageofCataloging,item - MODS - Subrepository,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Title 2 - Display,item - DublinCore - Title 2 - Work,item - DublinCore - Title 2 - Attribute,item - DublinCore - Date,item - DublinCore - Identifier,item - DublinCore - Creator,item - DublinCore - Creator - Authority,item - DublinCore - Creatore - Authority - Identifier,item - DublinCore - Language,item - OriginalFileLoadedIntoOmeka,item - OmekaCollection - nonSort,item - OmekaCollection,item - ItemType,project URL,item - itemInContext 1,item - itemInContext 2
1,007085,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Shavi shpiel: mahazeh la-purim be-yiddish. Leaves 19 verso - 20 recto,Shavi shpiel: mahazeh la-purim be-yiddish,ssm_019,Leaves 19 verso - 20 recto,שויא שפיהל : מחזה לפורים ביידיש. ‬,שויא שפיהל : מחזה לפורים ביידיש. ‬,alternative,19th century,,,,,heb,original filename: 120017129.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_2_m85,
,,,manuscripts,lcsh,X893.2 M85,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1800,1899,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Shavi shpiel: mahazeh la-purim be-yiddish,Shavi shpiel: mahazeh la-purim be-yiddish,ssm,,שויא שפיהל : מחזה לפורים ביידיש. ‬,שויא שפיהל : מחזה לפורים ביידיש. ‬,alternative,19th century,,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007084,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1636,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir. Leaf 3 recto,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,hyy_003,Leaf 3 recto,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,alternative,1636,,"Ibn Muvhar, Solomon ben Samuel",,,heb,original filename: 120017096.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_15_m88,
1,007083,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1636,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir. Leaf 18 recto,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,hyy_018,Leaf 18 recto,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,alternative,1636,,"Ibn Muvhar, Solomon ben Samuel",,,heb,original filename: 120017097.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_15_m88,
1,007082,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1636,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir. Leaf 243 recto,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,hyy_098,Leaf 243 recto,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,alternative,1636,,"Ibn Muvhar, Solomon ben Samuel",,,heb,original filename: 120017098.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_15_m88,
1,007080,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Moreh nevukhim, keta (3:32): be-Aravit-Yehudit. Leaf 1 verso","Moreh nevukhim, keta (3:32): be-Aravit-Yehudit",mnk_001,Leaf 1 verso,"מורא נבוכים, קטע (ג:לב)   בערבית-יהודית","מורא נבוכים, קטע (ג:לב)   בערבית-יהודית",alternative,14th century,,"Maimonides, Moses, 1135-1204",naf,http://id.loc.gov/authorities/names/n78096039,jrb,original filename: X893.15_M28_002.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_15_m28,
,,,manuscripts,lcsh,X893.15 m28,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Moreh nevukhim, keta (3:32): be-Aravit-Yehudit","Moreh nevukhim, keta (3:32): be-Aravit-Yehudit",mnk,,"מורא נבוכים, קטע (ג:לב)   בערבית-יהודית","מורא נבוכים, קטע (ג:לב)   בערבית-יהודית",alternative,14th century,CLIO_8800174,"Maimonides, Moses, 1135-1204",naf,http://id.loc.gov/authorities/names/n78096039,jrb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007081,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1636,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir. Leaf 243 verso,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,hyy_099,Leaf 243 verso,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,alternative,1636,,"Ibn Muvhar, Solomon ben Samuel",,,heb,original filename: 120017099.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_15_m88,
,,,manuscripts,lcsh,X893.15 M88,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1636,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,Ḥozeḳ yad: ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti..be-mahut ha-shir,hyy,,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,חוזק יד והוא היד החזקה אשר עשה משה בן מימון ...במהות השיר,alternative,1636,CLIO_7745718,"Ibn Muvhar, Solomon ben Samuel",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007079,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Shaʻar ha-shir. Leaves 9 verso - 10 recto,Shaʻar ha-shir,shi_009,Leaves 9 verso - 10 recto,שער השיר,שער השיר,alternative,18th century,,Shelomoh ben Yitsḥaḳ,,,heb,original filename: 120017118.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_sh1,
,,,manuscripts,lcsh,X893 Sh1,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1700,1799,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Shaʻar ha-shir,Shaʻar ha-shir,shi,,שער השיר,שער השיר,alternative,18th century,CLIO_7362645,Shelomoh ben Yitsḥaḳ,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007078,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Spain?,,Spain,http://id.loc.gov/authorities/names/n79006971,,,eng,,Sefer ha-Shemaʻ le-Aristo. Leaves 20 verso - 21 recto,Sefer ha-Shemaʻ le-Aristo,shs_020,Leaves 20 verso - 21 recto,ספר השמע לאריסטו,ספר השמע לאריסטו,alternative,15th century,,"Averroës, 1126-1198",naf,http://id.loc.gov/authorities/names/n81027798,heb,original filename: 120017075.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_r732,
1,007077,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Spain?,,Spain,http://id.loc.gov/authorities/names/n79006971,,,eng,,Sefer ha-Shemaʻ le-Aristo. Leaf 1 verso,Sefer ha-Shemaʻ le-Aristo,shs_001,Leaf 1 verso,ספר השמע לאריסטו,ספר השמע לאריסטו,alternative,15th century,,"Averroës, 1126-1198",naf,http://id.loc.gov/authorities/names/n81027798,heb,original filename: 120017076.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_r732,
,,,manuscripts,lcsh,,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Spain?,,Spain,http://id.loc.gov/authorities/names/n79006971,,,eng,,Sefer ha-Shemaʻ le-Aristo,Sefer ha-Shemaʻ le-Aristo,shs,,ספר השמע לאריסטו,ספר השמע לאריסטו,alternative,15th century,,"Averroës, 1126-1198",naf,http://id.loc.gov/authorities/names/n81027798,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007076,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Matsref la-kesef: me-ḥibur Meʾor ʻenayim. Leaves 29 verso - 30 recto,Matsref la-kesef: me-ḥibur Meʾor ʻenayim,mlk_029,Leaves 29 verso - 30 recto,מצרף לכסף מחבור מאור עניים,מצרף לכסף מחבור מאור עניים,alternative,16th century,,"Rossi, Azariah ben Moses dei, approximately 1511-approximately 1578",naf,http://id.loc.gov/authorities/names/n88030825,heb,original filename: 120017073.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_r73,
1,007075,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Matsref la-kesef: me-ḥibur Meʾor ʻenayim. Leaf 5 recto,Matsref la-kesef: me-ḥibur Meʾor ʻenayim,mlk_005,Leaf 5 recto,מצרף לכסף מחבור מאור עניים,מצרף לכסף מחבור מאור עניים,alternative,16th century,,"Rossi, Azariah ben Moses dei, approximately 1511-approximately 1578",naf,http://id.loc.gov/authorities/names/n88030825,heb,original filename: 120017074.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_r73,
,,,manuscripts,lcsh,X893 R73,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1500,1599,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Matsref la-kesef: me-ḥibur Meʾor ʻenayim,Matsref la-kesef: me-ḥibur Meʾor ʻenayim,mlk,,מצרף לכסף מחבור מאור עניים,מצרף לכסף מחבור מאור עניים,alternative,16th century,CLIO_7268119,"Rossi, Azariah ben Moses dei, approximately 1511-approximately 1578",naf,http://id.loc.gov/authorities/names/n88030825,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007074,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu. Leaf 8 verso,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu,hmm_008,Leaf 8 verso,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,alternative,15th century,,"Ptolemy, active 2nd century",naf,http://id.loc.gov/authorities/names/n50032768,heb,original filename: 120017071.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_p95,
1,007072,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Perush ʻal beʾur Iben Rushd ʻal sefer ha- Melitsah shel Aristo. Leaf 1 recto,Perush ʻal beʾur Iben Rushd ʻal sefer ha- Melitsah shel Aristo,pab_001,Leaf 1 recto,ביאור ספר מאמרות הנק' פרדיקמנץ באור ספר המאמרות לארסטו בלשון ישראל,ביאור ספר מאמרות הנק' פרדיקמנץ באור ספר המאמרות לארסטו בלשון ישראל,alternative,15th century,,Avraham ben Meshulam Avigdor,,,heb,original filename: 120017020.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_ar432,
,,,manuscripts,lcsh,X893 Ar432,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Perush ʻal beʾur Iben Rushd ʻal sefer ha- Melitsah shel Aristo,Perush ʻal beʾur Iben Rushd ʻal sefer ha- Melitsah shel Aristo,pab,,ביאור ספר מאמרות הנק' פרדיקמנץ באור ספר המאמרות לארסטו בלשון ישראל,ביאור ספר מאמרות הנק' פרדיקמנץ באור ספר המאמרות לארסטו בלשון ישראל,alternative,15th century,CLIO_7137833,Avraham ben Meshulam Avigdor,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007073,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu. Title leaf,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu,hmm_000,Title leaf,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,alternative,15th century,,"Ptolemy, active 2nd century",naf,http://id.loc.gov/authorities/names/n50032768,heb,original filename: 120017072.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x893_p95,
,,,manuscripts,lcsh,X893 P95,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu,Ha-mavaṭim: melekhet kele ha-itsṭolvvi le-yediʻat matsav ha-galgal le-khol ʻet she-yirtsu,hmm,,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,המבטים מאלכת כלי האצטולבי לידיעת מצב הגלגל לכל עת שירצו,alternative,15th century,CLIO_7267992,"Ptolemy, active 2nd century",naf,http://id.loc.gov/authorities/names/n50032768,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007071,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1641,1707,inferred,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Comedia. Title leaf,Comedia,com_000,Title leaf,,,,probably between 1641 and 1707,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,spa,original filename: 120017102.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x86_ab7,
1,007070,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1641,1707,inferred,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Comedia. Leaf 1 recto,Comedia,com_001,Leaf 1 recto,,,,probably between 1641 and 1707,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,spa,original filename: 120017103.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/humanities/x86_ab7,
,007070,,manuscripts,lcsh,X86 Ab7,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1641,1707,inferred,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Comedia,Comedia,com,,,,,probably between 1641 and 1707,,"Aboab, Isaac de Mattathias, 1631-1707",naf,http://id.loc.gov/authorities/names/nr98001935,spa,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007069,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Shibole ha-leḳeṭ. Leaves 139 verso - 140 recto,Shibole ha-leḳeṭ,shl_099,Leaves 139 verso - 140 recto,שבלי הלקט  חלק א,שבלי הלקט  חלק א,alternative,15th century,,"Zidkiyahu figlio di Abraham, ha-Rofè, active 13th century",naf,http://id.loc.gov/authorities/names/nr91018282,heb,original filename: 120017142.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
,,,manuscripts,lcsh,X893 An1,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Italy?,,Italy,http://id.loc.gov/authorities/names/n79021783,,,eng,,Shibole ha-leḳeṭ,Shibole ha-leḳeṭ,shl,,שבלי הלקט  חלק א,שבלי הלקט  חלק א,alternative,15th century,CLIO_8507510,"Zidkiyahu figlio di Abraham, ha-Rofè, active 13th century",naf,http://id.loc.gov/authorities/names/nr91018282,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007068,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,900,999,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Talmud: Menaḥot 105a-106a; 109b-110a. Unknown leaf,Talmud: Menaḥot 105a-106a; 109b-110a,tme_099,Unknown leaf,"תלמוד   מנחות קה ע""א- ק""ו ע""א; קט ע""ב-קי ע""א","תלמוד   מנחות קה ע""א- ק""ו ע""א; קט ע""ב-קי ע""א",alternative,10th century,,,,,heb,original filename: X893.1N_Z6_V4_2b.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_1n_z6_v4,
,,,manuscripts,lcsh,X893.1N Z6 v.4,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,900,999,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Talmud: Menaḥot 105a-106a; 109b-110a,Talmud: Menaḥot 105a-106a; 109b-110a,tme,,"תלמוד   מנחות קה ע""א- ק""ו ע""א; קט ע""ב-קי ע""א","תלמוד   מנחות קה ע""א- ק""ו ע""א; קט ע""ב-קי ע""א",alternative,10th century,CLIO_7518852,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007067,0,manuscripts,lcsh,X893.1 BC So4,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1100,1199,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Perush neviʼim: Yehoshuʻa, ḳeṭa","Perush neviʼim: Yehoshuʻa, ḳeṭa",pny_000,,"פרוש נביאים   יהושע, קטע","פרוש נביאים   יהושע, קטע",alternative,12th century,CLIO_7927129,"Rashi, 1040-1105",naf,http://id.loc.gov/authorities/names/n50082616,heb,original filename: 120017165.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_1_bc_so4,
,,,manuscripts,lcsh,X893.1 BC So4,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1100,1199,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,"Perush neviʼim: Yehoshuʻa, ḳeṭa","Perush neviʼim: Yehoshuʻa, ḳeṭa",pny,,"פרוש נביאים   יהושע, קטע","פרוש נביאים   יהושע, קטע",alternative,12th century,CLIO_7927129,"Rashi, 1040-1105",naf,http://id.loc.gov/authorities/names/n50082616,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_1_bc_so4,
1,007066,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Perush Yeshaʻayah: Be-ʻAravit-Yehudit u-Parsit-Yehudit. Leaves 147-148,Perush Yeshaʻayah: Be-ʻAravit-Yehudit u-Parsit-Yehudit,pyb_099,Leaves 147-148,פרוש ישעיה   בערבית-יהודית ופרסית-יהודית,פרוש ישעיה   בערבית-יהודית ופרסית-יהודית,alternative,15th century,,,,,heb,original filename: 120017127.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/rabbis/x893_1_bc_p434,
,,,manuscripts,lcsh,X893.1 BC P434,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Perush Yeshaʻayah: Be-ʻAravit-Yehudit u-Parsit-Yehudit,Perush Yeshaʻayah: Be-ʻAravit-Yehudit u-Parsit-Yehudit,pyb,,פרוש ישעיה   בערבית-יהודית ופרסית-יהודית,פרוש ישעיה   בערבית-יהודית ופרסית-יהודית,alternative,15th century,CLIO_8798127,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
